"category","country","unit","year","value","sheet"
"Spices","Madagascar","Million dollars","2003",179,"Coffee"
"Spices","Madagascar","Million dollars","2002",115.5,"Coffee"
"Spices","Madagascar","Million dollars","2001",78.1,"Coffee"
"Spices","Madagascar","Million dollars","2000",30.6,"Coffee"
"Spices","Madagascar","Million dollars","1999",19,"Coffee"
"Spices","Mexico","Million dollars","2023",139.4,"Coffee"
"Spices","Mexico","Million dollars","2022",105.4,"Coffee"
"Spices","Mexico","Million dollars","2021",102,"Coffee"
"Spices","Mexico","Million dollars","2020",93.7,"Coffee"
"Spices","Mexico","Million dollars","2019",85.4,"Coffee"
"Spices","Mexico","Million dollars","2018",79.3,"Coffee"
"Spices","Mexico","Million dollars","2017",65.4,"Coffee"
"Spices","Mexico","Million dollars","2016",64,"Coffee"
"Spices","Mexico","Million dollars","2015",62.8,"Coffee"
"Spices","Mexico","Million dollars","2014",60.2,"Coffee"
"Spices","Mexico","Million dollars","2013",58.7,"Coffee"
"Spices","Mexico","Million dollars","2012",51.9,"Coffee"
"Spices","Mexico","Million dollars","2011",48.6,"Coffee"
"Spices","Mexico","Million dollars","2010",44.5,"Coffee"
"Spices","Mexico","Million dollars","2009",40,"Coffee"
"Spices","Mexico","Million dollars","2008",32.1,"Coffee"
"Spices","Mexico","Million dollars","2007",31.6,"Coffee"
"Spices","Mexico","Million dollars","2006",32.4,"Coffee"
"Spices","Mexico","Million dollars","2005",31.4,"Coffee"
"Spices","Mexico","Million dollars","2004",26.2,"Coffee"
"Spices","Mexico","Million dollars","2003",30.1,"Coffee"
"Spices","Mexico","Million dollars","2002",35.9,"Coffee"
"Spices","Mexico","Million dollars","2001",28.5,"Coffee"
"Spices","Mexico","Million dollars","2000",29.8,"Coffee"
"Spices","Mexico","Million dollars","1999",30.6,"Coffee"
"Spices","Spain","Million dollars","2023",133.7,"Coffee"
"Spices","Spain","Million dollars","2022",119.3,"Coffee"
"Spices","Spain","Million dollars","2021",94.5,"Coffee"
"Spices","Spain","Million dollars","2020",76.3,"Coffee"
"Spices","Spain","Million dollars","2019",62.2,"Coffee"
"Spices","Spain","Million dollars","2018",58.4,"Coffee"
"Spices","Spain","Million dollars","2017",60.2,"Coffee"
"Spices","Spain","Million dollars","2016",52,"Coffee"
"Spices","Spain","Million dollars","2015",47.7,"Coffee"
"Spices","Spain","Million dollars","2014",41.7,"Coffee"
"Spices","Spain","Million dollars","2013",41,"Coffee"
"Spices","Spain","Million dollars","2012",51.2,"Coffee"
"Spices","Spain","Million dollars","2011",41.9,"Coffee"
"Spices","Spain","Million dollars","2010",41.4,"Coffee"
"Spices","Spain","Million dollars","2009",41.6,"Coffee"
"Spices","Spain","Million dollars","2008",31.2,"Coffee"
"Spices","Spain","Million dollars","2007",23.1,"Coffee"
"Spices","Spain","Million dollars","2006",19,"Coffee"
"Spices","Spain","Million dollars","2005",17.8,"Coffee"
"Spices","Spain","Million dollars","2004",17.7,"Coffee"
"Spices","Spain","Million dollars","2003",18.5,"Coffee"
"Spices","Spain","Million dollars","2002",17,"Coffee"
"Spices","Spain","Million dollars","2001",15.8,"Coffee"
"Spices","Spain","Million dollars","2000",17.5,"Coffee"
"Spices","Spain","Million dollars","1999",15.7,"Coffee"
"Spices","Peru","Million dollars","2023",124.4,"Coffee"
"Spices","Peru","Million dollars","2022",96.5,"Coffee"
"Spices","Peru","Million dollars","2021",88.7,"Coffee"
"Spices","Peru","Million dollars","2020",82.7,"Coffee"
"Spices","Peru","Million dollars","2019",56,"Coffee"
"Spices","Peru","Million dollars","2018",53,"Coffee"
"Spices","Peru","Million dollars","2017",48,"Coffee"
"Spices","Peru","Million dollars","2016",51.5,"Coffee"
"Spices","Peru","Million dollars","2015",63.7,"Coffee"
"Spices","Peru","Million dollars","2014",59.4,"Coffee"
"Spices","Peru","Million dollars","2013",49.7,"Coffee"
"Spices","Peru","Million dollars","2012",60.2,"Coffee"
"Spices","Peru","Million dollars","2011",63.1,"Coffee"
"Spices","Peru","Million dollars","2010",46.2,"Coffee"
"Spices","Peru","Million dollars","2009",45.6,"Coffee"
"Spices","Peru","Million dollars","2008",61.9,"Coffee"
"Spices","Peru","Million dollars","2007",42,"Coffee"
"Spices","Peru","Million dollars","2006",40.1,"Coffee"
"Spices","Peru","Million dollars","2005",34.9,"Coffee"
"Spices","Peru","Million dollars","2004",16.8,"Coffee"
"Spices","Peru","Million dollars","2003",7.9,"Coffee"
"Spices","Peru","Million dollars","2002",7.4,"Coffee"
"Spices","Peru","Million dollars","2001",2.6,"Coffee"
"Spices","Peru","Million dollars","2000",1.4,"Coffee"
"Spices","Peru","Million dollars","1999",0.1,"Coffee"
"Spices","Indonesia","Million dollars","2023",116.5,"Coffee"
"Spices","Indonesia","Million dollars","2022",174.8,"Coffee"
"Spices","Indonesia","Million dollars","2021",180.9,"Coffee"
"Spices","Indonesia","Million dollars","2020",175.8,"Coffee"
"Spices","Indonesia","Million dollars","2019",176.7,"Coffee"
"Spices","Indonesia","Million dollars","2018",171.3,"Coffee"
"Spices","Indonesia","Million dollars","2017",243.6,"Coffee"
"Spices","Indonesia","Million dollars","2016",217.9,"Coffee"
"Spices","Indonesia","Million dollars","2015",245,"Coffee"
"Spices","Indonesia","Million dollars","2014",163.5,"Coffee"
"Spices","Indonesia","Million dollars","2013",216.3,"Coffee"
"Spices","Indonesia","Million dollars","2012",242.2,"Coffee"
"Spices","Indonesia","Million dollars","2011",182.5,"Coffee"
"Spices","Indonesia","Million dollars","2010",146.2,"Coffee"
"Spices","Indonesia","Million dollars","2009",100.2,"Coffee"
"Spices","Indonesia","Million dollars","2008",130.5,"Coffee"
"Spices","Indonesia","Million dollars","2007",91.5,"Coffee"
"Spices","Indonesia","Million dollars","2006",58.8,"Coffee"
"Spices","Indonesia","Million dollars","2005",50.8,"Coffee"
"Spices","Indonesia","Million dollars","2004",72.8,"Coffee"
"Spices","Indonesia","Million dollars","2003",119.2,"Coffee"
"Spices","Indonesia","Million dollars","2002",80.9,"Coffee"
"Spices","Indonesia","Million dollars","2001",106.1,"Coffee"
"Spices","Indonesia","Million dollars","2000",132.3,"Coffee"
"Spices","Indonesia","Million dollars","1999",100.3,"Coffee"
"Spices","Rest of world","Million dollars","2023",326.9,"Coffee"
"Spices","Rest of world","Million dollars","2022",377.2,"Coffee"
"Spices","Rest of world","Million dollars","2021",371.5,"Coffee"
"Spices","Rest of world","Million dollars","2020",347.2,"Coffee"
"Spices","Rest of world","Million dollars","2019",274.9,"Coffee"
"Spices","Rest of world","Million dollars","2018",291.4,"Coffee"
"Spices","Rest of world","Million dollars","2017",324.4,"Coffee"
"Spices","Rest of world","Million dollars","2016",305.8,"Coffee"
"Spices","Rest of world","Million dollars","2015",355.3,"Coffee"
"Spices","Rest of world","Million dollars","2014",312.7,"Coffee"
"Spices","Rest of world","Million dollars","2013",287.6,"Coffee"
"Spices","Rest of world","Million dollars","2012",235.8,"Coffee"
"Spices","Rest of world","Million dollars","2011",257.1,"Coffee"
"Spices","Rest of world","Million dollars","2010",200.7,"Coffee"
"Spices","Rest of world","Million dollars","2009",158.8,"Coffee"
"Spices","Rest of world","Million dollars","2008",173.1,"Coffee"
"Spices","Rest of world","Million dollars","2007",182.7,"Coffee"
"Spices","Rest of world","Million dollars","2006",165.4,"Coffee"
"Spices","Rest of world","Million dollars","2005",152.3,"Coffee"
"Spices","Rest of world","Million dollars","2004",179.2,"Coffee"
"Spices","Rest of world","Million dollars","2003",184.5,"Coffee"
"Spices","Rest of world","Million dollars","2002",154.3,"Coffee"
"Spices","Rest of world","Million dollars","2001",154.3,"Coffee"
"Spices","Rest of world","Million dollars","2000",172.6,"Coffee"
"Spices","Rest of world","Million dollars","1999",147.3,"Coffee"
"Spices","World","Million dollars","2023",1760.6,"Coffee"
"Spices","World","Million dollars","2022",1990,"Coffee"
"Spices","World","Million dollars","2021",1855.7,"Coffee"
"Spices","World","Million dollars","2020",1659.6,"Coffee"
"Spices","World","Million dollars","2019",1660.1,"Coffee"
"Spices","World","Million dollars","2018",1759.4,"Coffee"
"Spices","World","Million dollars","2017",1800.2,"Coffee"
"Spices","World","Million dollars","2016",1653.5,"Coffee"
"Spices","World","Million dollars","2015",1610.5,"Coffee"
"Spices","World","Million dollars","2014",1345.3,"Coffee"
"Spices","World","Million dollars","2013",1193.3,"Coffee"
"Spices","World","Million dollars","2012",1113.3,"Coffee"
"Spices","World","Million dollars","2011",1044.9,"Coffee"
"Spices","World","Million dollars","2010",799,"Coffee"
"Spices","World","Million dollars","2009",647.3,"Coffee"
"Spices","World","Million dollars","2008",725.6,"Coffee"
"Spices","World","Million dollars","2007",619.8,"Coffee"
"Spices","World","Million dollars","2006",499.4,"Coffee"
"Spices","World","Million dollars","2005",461.6,"Coffee"
"Spices","World","Million dollars","2004",584.6,"Coffee"
"Spices","World","Million dollars","2003",644.6,"Coffee"
"Spices","World","Million dollars","2002",512.8,"Coffee"
"Spices","World","Million dollars","2001",485,"Coffee"
"Spices","World","Million dollars","2000",520.5,"Coffee"
"Spices","World","Million dollars","1999",495,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2023",481.5,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2022",499.9,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2021",511.6,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2020",477.7,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2019",427.7,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2018",410.9,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2017",404.8,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2016",386.1,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2015",373,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2014",337.8,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2013",337.9,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2012",326.2,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2011",316.6,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2010",300.3,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2009",284.4,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2008",288.7,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2007",269.4,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2006",276.9,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2005",259.6,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2004",248.4,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2003",243.4,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2002",232.9,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2001",203.9,"Coffee"
"Spices","World (quantity)","1,000 metric tons","2000",192,"Coffee"
"Spices","World (quantity)","1,000 metric tons","1999",189.5,"Coffee"
