"category","country","unit","year","value","sheet"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2013",81.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2012",42.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2011",61.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2010",64.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2009",55.1,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2008",14,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2007",6.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2006",1,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2005",2.2,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2004",3,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2003",6.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2002",2.3,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2001",2.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","2000",11,"Fish"
"Whole fish--fresh, chilled, or frozen ","Faroe Islands","Million dollars","1999",6.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2023",136.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2022",97.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2021",126.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2020",108.1,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2019",104.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2018",160.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2017",146.1,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2016",151.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2015",137.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2014",127.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2013",110.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2012",111.9,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2011",117.9,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2010",99.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2009",99.7,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2008",124.3,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2007",107.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2006",130.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2005",84.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2004",68.1,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2003",55.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2002",40,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2001",22.9,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","2000",26.2,"Fish"
"Whole fish--fresh, chilled, or frozen ","China","Million dollars","1999",22.2,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2023",1476.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2022",1654.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2021",1434.2,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2020",970.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2019",1227.7,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2018",1139.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2017",1039.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2016",944.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2015",883.3,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2014",849.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2013",848.3,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2012",766.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2011",746.1,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2010",713.3,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2009",673.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2008",725.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2007",731.2,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2006",707.1,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2005",674.9,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2004",613.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2003",619.7,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2002",572,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2001",605.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","2000",640.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","Rest of world","Million dollars","1999",652.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2023",3297.9,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2022",3594.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2021",3129.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2020",2298.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2019",2712.9,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2018",2688,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2017",2474.1,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2016",2357.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2015",2050.2,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2014",1915.9,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2013",1889.2,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2012",1752.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2011",1735.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2010",1669.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2009",1505.2,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2008",1582.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2007",1589.9,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2006",1571.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2005",1375.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2004",1214.2,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2003",1228.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2002",1188.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2001",1180.1,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","2000",1248.3,"Fish"
"Whole fish--fresh, chilled, or frozen ","World","Million dollars","1999",1242.9,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2023",426.4,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2022",445.1,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2021",461.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2020",393.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2019",424.3,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2018",423.1,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2017",402.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2016",399,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2015",364.7,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2014",329.1,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2013",344.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2012",335.9,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2011",332.2,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2010",348.7,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2009",342.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2008",349.1,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2007",353.6,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2006",361.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2005",350.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2004",336,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2003",347.5,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2002",348.7,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2001",358,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","2000",362.8,"Fish"
"Whole fish--fresh, chilled, or frozen ","World (quantity)","1,000 metric tons","1999",385.8,"Fish"
"Fish fillets and mince","Chile","Million dollars","2023",2889.3,"Fish"
"Fish fillets and mince","Chile","Million dollars","2022",2894,"Fish"
"Fish fillets and mince","Chile","Million dollars","2021",2400.2,"Fish"
"Fish fillets and mince","Chile","Million dollars","2020",1823.8,"Fish"
"Fish fillets and mince","Chile","Million dollars","2019",1893.8,"Fish"
"Fish fillets and mince","Chile","Million dollars","2018",1820.1,"Fish"
"Fish fillets and mince","Chile","Million dollars","2017",1652,"Fish"
"Fish fillets and mince","Chile","Million dollars","2016",1385.8,"Fish"
"Fish fillets and mince","Chile","Million dollars","2015",1214.6,"Fish"
"Fish fillets and mince","Chile","Million dollars","2014",1459.7,"Fish"
"Fish fillets and mince","Chile","Million dollars","2013",1219.5,"Fish"
"Fish fillets and mince","Chile","Million dollars","2012",884.8,"Fish"
"Fish fillets and mince","Chile","Million dollars","2011",751.3,"Fish"
"Fish fillets and mince","Chile","Million dollars","2010",468.2,"Fish"
"Fish fillets and mince","Chile","Million dollars","2009",591.3,"Fish"
"Fish fillets and mince","Chile","Million dollars","2008",846.8,"Fish"
"Fish fillets and mince","Chile","Million dollars","2007",881.9,"Fish"
"Fish fillets and mince","Chile","Million dollars","2006",816,"Fish"
"Fish fillets and mince","Chile","Million dollars","2005",635.4,"Fish"
"Fish fillets and mince","Chile","Million dollars","2004",551.7,"Fish"
"Fish fillets and mince","Chile","Million dollars","2003",546.3,"Fish"
"Fish fillets and mince","Chile","Million dollars","2002",422.8,"Fish"
"Fish fillets and mince","Chile","Million dollars","2001",395.9,"Fish"
"Fish fillets and mince","Chile","Million dollars","2000",377,"Fish"
"Fish fillets and mince","Chile","Million dollars","1999",263.5,"Fish"
"Fish fillets and mince","China","Million dollars","2023",979.4,"Fish"
"Fish fillets and mince","China","Million dollars","2022",1237.2,"Fish"
"Fish fillets and mince","China","Million dollars","2021",981.6,"Fish"
"Fish fillets and mince","China","Million dollars","2020",1082.6,"Fish"
"Fish fillets and mince","China","Million dollars","2019",1134.7,"Fish"
"Fish fillets and mince","China","Million dollars","2018",1362.3,"Fish"
"Fish fillets and mince","China","Million dollars","2017",1277.1,"Fish"
"Fish fillets and mince","China","Million dollars","2016",1245.8,"Fish"
"Fish fillets and mince","China","Million dollars","2015",1404.5,"Fish"
"Fish fillets and mince","China","Million dollars","2014",1583.2,"Fish"
"Fish fillets and mince","China","Million dollars","2013",1449.4,"Fish"
"Fish fillets and mince","China","Million dollars","2012",1472.5,"Fish"
"Fish fillets and mince","China","Million dollars","2011",1466.4,"Fish"
"Fish fillets and mince","China","Million dollars","2010",1319.7,"Fish"
"Fish fillets and mince","China","Million dollars","2009",1165.8,"Fish"
"Fish fillets and mince","China","Million dollars","2008",1210.5,"Fish"
"Fish fillets and mince","China","Million dollars","2007",1116.4,"Fish"
"Fish fillets and mince","China","Million dollars","2006",941.2,"Fish"
"Fish fillets and mince","China","Million dollars","2005",716,"Fish"
"Fish fillets and mince","China","Million dollars","2004",517,"Fish"
"Fish fillets and mince","China","Million dollars","2003",392.2,"Fish"
"Fish fillets and mince","China","Million dollars","2002",330.7,"Fish"
"Fish fillets and mince","China","Million dollars","2001",241.8,"Fish"
"Fish fillets and mince","China","Million dollars","2000",255.2,"Fish"
"Fish fillets and mince","China","Million dollars","1999",192.4,"Fish"
"Fish fillets and mince","Norway","Million dollars","2023",953.1,"Fish"
"Fish fillets and mince","Norway","Million dollars","2022",880.1,"Fish"
"Fish fillets and mince","Norway","Million dollars","2021",694.9,"Fish"
"Fish fillets and mince","Norway","Million dollars","2020",531.1,"Fish"
"Fish fillets and mince","Norway","Million dollars","2019",524.7,"Fish"
