"category","country","unit","year","value","sheet"
"Liquors and liqueurs ","Sweden","Million dollars","2002",289.9,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2001",267.4,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2000",211.8,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","1999",189.6,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2023",780.1,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2022",862.900000000001,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2021",771,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2020",610.700000000001,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2019",742.699999999999,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2018",679,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2017",671.200000000001,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2016",679.799999999999,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2015",626.099999999999,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2014",651.9,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2013",686.400000000001,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2012",702,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2011",687.1,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2010",585.3,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2009",621.2,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2008",590.1,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2007",563.6,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2006",492.5,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2005",451.900000000001,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2004",400.2,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2003",340.3,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2002",289.9,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2001",257.2,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","2000",225,"Beverages"
"Liquors and liqueurs ","Rest of world","Million dollars","1999",224.2,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2023",10675,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2022",12099.7,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2021",10178.1,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2020",8479.2,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2019",8988.9,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2018",8084.9,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2017",7392.6,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2016",7194.4,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2015",6814.4,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2014",6626.7,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2013",6433.3,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2012",6067.8,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2011",5767.6,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2010",5223.7,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2009",4809,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2008",5055.3,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2007",5063,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2006",4520,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2005",4100.1,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2004",3720,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2003",3442,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2002",3104.8,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2001",2849,"Beverages"
"Liquors and liqueurs ","World","Million dollars","2000",2726.2,"Beverages"
"Liquors and liqueurs ","World","Million dollars","1999",2382.7,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2023",856316.8,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2022",1015014.3,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2021",919820.3,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2020",880803.6,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2019",834576.9,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2018",784586.1,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2017",756010.9,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2016",740349.3,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2015",708323,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2014",696912.2,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2013",748799.1,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2012",734092.2,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2011",674088.4,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2010",596609.3,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2009",560460.2,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2008",577635.3,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2007",576398.7,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2006",537405.6,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2005",498400.6,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2004",482732.9,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2003",468855,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2002",447117.6,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2001",410915.9,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","2000",423112.5,"Beverages"
"Liquors and liqueurs ","World (quantity)","1,000 litpf","1999",401003.5,"Beverages"
